Source,Target,Gen_comp,ChrF,Cos_sim_t5
That built around zocalo.,That is built around a zocalo.,That was built around zocalo.,69.04394880481837,0.94724447
And you tell.,And you cannot even tell.,And you can tell.,56.21189738149353,0.8124794
You fucking me.,Do not you fucking attack me.,You are fucking me.,29.659774178884753,0.74636155
I mean and it is so.,I mean and it is been so long.,I mean and it is so.,53.02407907331427,0.74841374
Okay these is what people.,Okay that is what throws people off.,Okay this is what people are saying.,39.387478421961184,0.75232494
You ends one or you,Do you want the end one or do you want th.,You end one or you are going to die.,28.04689787540196,0.786111
To keep make fireplace work.,To keep the make the fireplace work.,To keep the fireplace working.,71.4557324630243,0.9850646
There nothing important.,There is nothing more important.,There is nothing important.,76.3314544783276,0.8308102
They oughta put doug there show her.,They oughta put doug in there just to show her.,They oughta put doug there to show her.,70.86040462402799,0.97450876
And i spring him.,And then i spring him off.,And i will spring him.,42.43464642101408,0.9013407
I that lots.,I do that a lot.,I think that is a lot.,36.9814067823953,0.75347567
That it is.,That is how it is going.,That is what it is.,33.82883193491002,0.82318574
Jeanie gave it to me gifts.,Jeanie gave it to me as a gift.,Jeanie gave it to me as a gift.,100.0,1.0
There is going to anything their fathers.,There is not going to be anything left for your father.,There is going to be nothing to their father.,49.329877947346546,0.8698894
No i did not.,No i did not cry.,No i did not.,65.96312485136936,0.8604108
And i it and i it.,And then i put it on and i boil it.,And i did it and i did it.,18.856731092343683,0.77075887
And they them.,And they tore them out.,And they are going to be.,34.076033439846306,0.6714423
But why is it a democracy for person.,But why is it important in a democracy for the people to participate.,But why is it not a democracy for a person.,39.711208649944716,0.7900104
Books do not know much history.,Wrote a book about do not know much about history either.,The books do not know much about history.,58.9765204834559,0.86866105
She that really lot me.,She said that really meant a lot to me.,She said that really a lot to me.,75.8853299399905,0.91438717
You are come.,You are welcome to come along.,You are going to come.,35.636211395550404,0.84724027
He his way to vacation.,He called on his way to a vacation.,He was on his way to vacation.,58.46490061317125,0.92961496
You there a lot person.,You know there are a lot of people.,You are there a lot of people.,67.89881670986385,0.9222817
Well you many place a cruises you.,Well you go to so many places on a cruise particularly you know.,Well you know how many places you can take a cruise with you.,46.39943006235859,0.91526556
So why he his families.,So why did he shoot his family.,So why did he leave his family.,65.89073969508753,0.87136877
I this just beginning.,I know this is just the beginning.,I think this is just the beginning.,81.44963628400332,0.92132485
You can into them.,So you can tie right into them.,You can go into them.,43.434620301562745,0.80127
Dads you has it.,Dad you know has done some of it.,Dads you have to have it.,17.175770758088927,0.78286064
I that from you again.,I will take that from you again.,I took that from you again.,65.65644549195488,0.9521609
Because we can them or we them later.,Because we can do them now or we can do them later.,Because we can either get them or we can get them later.,59.5316680507379,0.92564553
Fact i right now.,In fact i have to call right now.,Fact i am not right now.,38.77531929417726,0.7407347
Well i not get along dennis at he was jerks.,Well i did not get along with dennis at all he was a jerk.,Well i did not get along with dennis at all at he was a jerk.,93.07048522906646,0.9987176
Time from jerrod and but this we met.,For a long time from jerrod and but that is how we really met.,Time from jerrod and but this is what we met.,50.445015204381605,0.88183594
She riding him whole lot.,She is not riding him a whole lot.,She was riding him a whole lot.,72.79127005791342,0.8499732
He pay his employee.,He would pay all my employees.,He did not pay his employee.,33.387539093462784,0.736951
I couches and um.,I am taking that couch and um.,I have a couch and um.,45.59660007655789,0.87069404
Thenʔs down there it mandatory.,Thenʔ down there um it is mandatory.,Then he goes down there it is mandatory.,69.18918398874658,0.91649926
I do not it fancy work.,I do not even have it that fancy at work.,I do not know it is fancy work.,31.6622127142811,0.83969676
If he just gone.,If he had just gone.,If he just went away.,26.144799863386726,0.92060035
We been lot of stuff her.,We have been taking a lot of stuff in to her.,We have been doing a lot of stuff for her.,64.23609967521028,0.909974
But you know that shit man.,But you know that shit was heavy man.,But you know that shit man.,65.76615435494587,0.7960708
Oh but i got to take negative ones.,Oh but first i got to take out that negative one do not.,Oh but i got to take the negative ones.,51.26770969270326,0.8514607
But i might go single.,But i just might go with the single.,But i might go single.,42.703259415819026,0.89574075
He gets sick real.,He gets sick real easily.,He gets sick real fast.,66.48500444443131,0.9584496
Do you forms for her.,Do you have a form for her.,Do you have a form for her.,100.0,0.99999994
Well you get plane the house.,Well you get planes coming over the house.,Well you get a plane to the house.,53.14167173176837,0.8863665
Then we cereal.,Then we can have cereal.,Then we get cereal.,47.15674330164499,0.9652661
You so i am like darren he goes anything.,You know so i am like darren he goes just do not say anything.,You know so i am like darren he goes anywhere.,61.01950192277097,0.817091
And started masturbating.,And then started masturbating.,And started masturbating.,77.62454774220909,0.99259526
Where they to church.,Where are they going to church.,Where they go to church.,61.59024576896115,0.9405879
You will to your self.,You will have to draw your self.,You will have to do your self.,77.248956047045,0.87866795
If there is this one do.,If there is like a like this one do not look.,If there is this one do not.,53.552783961533756,0.88621473
And you her parents when they in.,And you can show your parents when they come in.,And you know her parents when they come in.,69.11540327039646,0.8092548
And chico twentyfive.,And chico got twentyfive.,And chico twentyfive.,73.85072220316754,0.92993534
We going it out.,Over here we are going to pull it out.,We are going to have to go out.,41.550514917679116,0.8055227
You know it a different states.,You know it was in a different state.,You know it is a different state.,74.97385075074841,0.9479722
Atlanta scores me.,Find out the atlanta score for me.,Atlanta scores me.,40.47681250020573,0.8610387
Well i like marquette.,Well i like at marquette.,Well i like marquette.,76.24037649780017,0.9685589
And janine me money.,And janine gave me money.,And janine gave me money.,100.0,1.0
I mean kids always.,I mean the little kids always like.,I mean kids always.,41.67227344977547,0.86142796
Faith you they.,Of faith you know they just assume.,Faith you know they are.,52.850830671324765,0.83941185
Get its buts.,Get your rest no but.,Get it to but.,25.105806754930644,0.7922969
What is bill.,What is bill doing now.,What is the bill.,32.39130005497437,0.82817054
He used to wilderness.,He became used to being out in the wilderness.,He used to go to the wilderness.,50.77245905108676,0.91548824
You know i the checkbooks.,You know i would look at the checkbook.,You know i have the checkbook.,56.954753159650295,0.90891355
He does not.,No he does not.,He does not.,70.38174418554695,0.96207786
See i toffees.,See i do not really like toffee anyway.,See i have to make toffees.,28.77946874259757,0.78639114
I just even wear that work.,I might just even wear that to work.,I just didn't even wear that work.,55.95068038924145,0.76878035
Well i what you are to weeks to week.,Well i never know what you are going to do from week to week.,Well i know what you are going to do from week to week.,85.22429728707385,0.8152422
Ones strong subdue him.,No one was strong enough to subdue him.,Ones strong enough to subdue him.,79.94148398107151,0.8251929
We a tas.,We would have a ta.,We have a tas.,41.90416916502055,0.9064862
I do transport myself cta properties.,I do not transport myself on cta properties.,I do not want to transport myself to the cta properties.,76.56076660093498,0.936007
