Source,Target,Gen_comp,ChrF,Cos_sim_t5,BLEU,RougeL
I know ask beth.,I do not know ask beth.,I know I know ask beth.,64.5684299361,0.8851634264,0.4347208719449915,0.7999999952000001
And give a foci the penguins.,And actually just give a new focus on the penguins.,And give a foci to the penguins.,38.7962398846,0.9218367338000001,0.0,0.5882352892733564
Well i they it.,Well i say they have it.,Well i think i will do it.,22.1209357639,0.7407332659,0.0,0.4999999950000001
Well they are out condom woman.,Well they are coming out with condoms for women.,Well they are out of the condom woman.,43.4215339159,0.8420947790000001,0.0,0.4705882303114187
You glass but.,You need a magnifying glass but.,You glass but.,34.1100229037,0.7801826,0.0,0.6666666622222223
Yeah we need.,Yeah we need some.,Yeah we need to know.,59.5511441032,0.7929676175,0.0,0.6666666617283951
You man who is his sexuality.,Is you find a man who is curious about his sexuality.,You man who is his sexuality.,44.5496466665,0.8829860687000001,0.0,0.5882352895501731
But get wall would,But to get in the wall would be almost.,But get the wall would get the wall.,44.6417149584,0.8357591033,0.0,0.7142857096938776
You know what i am about.,Do you know what i am talking about.,You know what I am about.,45.65224778,0.8219277263,0.0,0.5714285665306124
Kevin does know.,Kevin does not know.,Kevin does know.,62.6589270576,0.9180784225,0.0,0.8571428522448981
And all things are.,And all those things are.,And all things are.,70.5349251602,0.8660086393,0.0,0.8888888839506174
But now i kitchen that i.,But now i have a kitchen that again i will cook.,But now i have to cook that i have.,37.7106376334,0.8364264965,0.2557665697125104,0.5882352892733564
I to the war.,I sailed off to the war.,I went to the war.,43.0784551535,0.9117026925,0.4548019047027907,0.7272727223140496
She perhaps made basket.,She perhaps made the basket.,She may have made a basket.,35.4167430109,0.9788814783,0.0,0.5454545404958678
Room that joe built.,The room that joe built.,Room that joe built.,79.6773124165,0.9869368672000001,0.5475182535069453,0.6666666617283951
Well shred i to back there.,Well shred said i want to sit back there.,Well shred i to back there.,52.2254515706,0.8736753464,0.0,0.7999999952000001
You do to it.,Good you do not have to wind it.,You do to do it.,17.7283070044,0.6935651302,0.0,0.49999999555555563
I have him loaded.,I have got to get him loaded.,I have him loaded.,51.7073744249,0.9225403666,0.0,0.7272727226446282
Our heart rejoices morning.,His heart rejoices this morning.,Our heart rejoices in the morning.,64.0297161623,0.9346109629,0.0,0.5454545404958678
I one of very living human beings.,I am one of the very few living human beings.,I am one of very living human beings.,69.5728297295,0.9138687849,0.49228386893821685,0.8888888839506174
I to it.,I would love to see it.,I should go to it.,22.2647832906,0.7847117186,0.0,0.5454545404958678
I want the army and be army pilot.,I want to go in the army and be an army pilot.,I want the army and be an army pilot.,79.0211783431,0.9885904789000001,0.6153990645384644,0.8421052582825486
What are we doing.,What are we doing here.,What are we doing.,73.8524432878,0.9422910213000001,0.5789300674674098,0.8888888839506174
And we could do arguments todays or it tomorrow.,And then we could do closing arguments today or it could be tomorrow.,And we could do arguments todays or it tomorrow.,53.0346100293,0.9009969234,0.0,0.7619047570068028
Ends of room be modified.,The end of this room might be modified.,Ends of room be modified.,40.6175397478,0.9437308908,0.0,0.6153846106508877
We hit road.,So we hit the road.,We hit the road.,78.0771775489,0.986259222,0.5475182535069453,0.6666666617283951
That built around zocalo.,That is built around a zocalo.,That built around zocalo.,65.6334606115,0.9612756968,0.0,0.7999999952000001
And you tell.,And you cannot even tell.,And you tell.,34.6031354692,0.7075969577,0.0,0.7499999953125
You fucking me.,Do not you fucking attack me.,You fucking me.,37.9148722889,0.7555796504000001,0.0,0.44444444000000005
I mean and it is so.,I mean and it is been so long.,I mean and it is so.,53.0240790733,0.7484137416000001,0.5025431541540228,0.8571428522448981
Okay these is what people.,Okay that is what throws people off.,Okay these is what people are.,40.8330605531,0.7466535568,0.0,0.6153846104142012
You ends one or you,Do you want the end one or do you want th.,You ends one or you.,18.5739243198,0.8138090372000001,0.0,0.4285714239795918
To keep make fireplace work.,To keep the make the fireplace work.,To keep make the fireplace work.,81.3052385801,0.9940742254,0.6129752413741056,0.999999995
There nothing important.,There is nothing more important.,There is nothing important.,76.3314544783,0.8308101892,0.0,0.8888888839506174
They oughta put doug there show her.,They oughta put doug in there just to show her.,They oughta put Doug there to show her.,61.9381445734,0.9512558579,0.357388011362912,0.7777777728395062
And i spring him.,And then i spring him off.,And i am springing him.,39.6429907067,0.9087235928,0.0,0.5454545404958678
I that lots.,I do that a lot.,I think that is lots.,24.6988838846,0.7458815575000001,0.0,0.3999999950000001
That it is.,That is how it is going.,That is what it is.,33.8288319349,0.8231857419,0.0,0.6666666617283951
Jeanie gave it to me gifts.,Jeanie gave it to me as a gift.,Jeanie gave it to me.,67.674340764,0.9670410156,0.48235607976922595,0.7692307644970415
There is going to anything their fathers.,There is not going to be anything left for your father.,There is going to anything their fathers.,47.4474395356,0.7905616164,0.0,0.5555555508024692
No i did not.,No i did not cry.,No i did not.,65.9631248514,0.8604108095,0.5789300674674098,0.8888888839506174
And i it and i it.,And then i put it on and i boil it.,And i gotta go and i gotta go.,16.138677285,0.7122278214000001,0.0,0.4615384568047337
And they them.,And they tore them out.,And they are them.,50.0768524078,0.6762801409,0.0,0.6666666617283951
But why is it a democracy for person.,But why is it important in a democracy for the people to participate.,But why is it a democracy for a person.,39.2262382406,0.8527352214,0.26331153487510545,0.6666666619501135
Books do not know much history.,Wrote a book about do not know much about history either.,Books do not know much history.,39.6957919061,0.8691753149,0.222738586582457,0.6249999953125001
She that really lot me.,She said that really meant a lot to me.,She really really really really much to me.,30.5284766828,0.8830471039000001,0.0,0.5714285668367348
You are come.,You are welcome to come along.,You are coming.,25.9503445149,0.8515743017,0.0,0.44444444000000005
He his way to vacation.,He called on his way to a vacation.,He is his way to the vacation.,50.3284954769,0.9277001619,0.0,0.6666666616888889
You there a lot person.,You know there are a lot of people.,You have a lot of people.,53.0081825364,0.8699092865,0.48354474047437324,0.7142857093877552
Well you many place a cruises you.,Well you go to so many places on a cruise particularly you know.,Well you can't place a cruise on you.,30.7613730632,0.7543916702,0.0,0.4210526269252078
So why he his families.,So why did he shoot his family.,So why he is not his family.,57.3476513777,0.7618182898,0.0,0.7142857092857143
I this just beginning.,I know this is just the beginning.,I just think this is just beginning.,66.0969898731,0.9193603992,0.0,0.7692307642603551
You can into them.,So you can tie right into them.,You can put them into them.,42.8522410346,0.8357415199,0.0,0.499999995138889
Dads you has it.,Dad you know has done some of it.,Dads you have it.,16.6590384837,0.7911029458000001,0.0,0.33333332888888895
I that from you again.,I will take that from you again.,I'm not sure that you're going to get that from you again.,57.3491914231,0.8226755857,0.2891784933232571,0.44444443969135805
Because we can them or we them later.,Because we can do them now or we can do them later.,Because we can't let them go or we can't let them go later.,53.5555103634,0.8130447268000001,0.0,0.624999995
Fact i right now.,In fact i have to call right now.,Fact i am right now.,37.7533797121,0.7697928548,0.0,0.4615384568047337
Well i not get along dennis at he was jerks.,Well i did not get along with dennis at all he was a jerk.,Well i don't get along with Dennis at he was jerks.,54.7630182488,0.9679313898,0.0,0.639999995072
Time from jerrod and but this we met.,For a long time from jerrod and but that is how we really met.,Time from jerrod and but this we met.,49.2399759859,0.9034830928,0.18939648096599918,0.5454545408264463
She riding him whole lot.,She is not riding him a whole lot.,She was riding him whole lot.,58.7959222684,0.8504577875,0.0,0.7142857093877552
He pay his employee.,He would pay all my employees.,He pays his employee.,33.5083372871,0.8488044739,0.0,0.1999999952000001
I couches and um.,I am taking that couch and um.,I have couches and um.,31.2953086609,0.8559799194000001,0.0,0.499999995138889
Thenʔs down there it mandatory.,Thenʔ down there um it is mandatory.,Thens down there it is mandatory.,71.7215359055,0.9855254889,0.42383656282787796,0.7692307642603551
I do not it fancy work.,I do not even have it that fancy at work.,I do not think it fancy work.,37.7922268223,0.8100897074000001,0.0,0.7058823480968859
If he just gone.,If he had just gone.,If he just just went.,25.11599073,0.9298831224,0.0,0.6666666617283951
We been lot of stuff her.,We have been taking a lot of stuff in to her.,We were a lot of stuff to her.,41.9255447134,0.9041069746,0.3198048439256343,0.7368421003878117
But you know that shit man.,But you know that shit was heavy man.,But you know that shit man.,65.7661543549,0.7960708141,0.5313746898412454,0.8571428522448981
Oh but i got to take negative ones.,Oh but first i got to take out that negative one do not.,Oh but i got to take negative ones.,50.8290524863,0.8540792465,0.21883905696489062,0.6666666619501135
But i might go single.,But i just might go with the single.,But i might go single.,42.7032594158,0.8957407475,0.0,0.7692307644970415
He gets sick real.,He gets sick real easily.,He gets sick real.,67.0004565663,0.91943717,0.5789300674674098,0.8888888839506174
Do you forms for her.,Do you have a form for her.,Do you form for her.,61.5379731794,0.8881791234,0.4329820146406897,0.8333333284722222
Well you get plane the house.,Well you get planes coming over the house.,Well you get the plane to the house.,52.9628033863,0.8770540357000001,0.0,0.6666666616888889
Then we cereal.,Then we can have cereal.,Then we ate cereal.,53.20942026,0.9130420685,0.0,0.6666666617283951
You so i am like darren he goes anything.,You know so i am like darren he goes just do not say anything.,You so i am like Darren he goes anything.,52.2255981098,0.7859050035,0.22172045047934608,0.6956521691493385
And started masturbating.,And then started masturbating.,And started masturbating.,77.6245477422,0.9925952554,0.0,0.8571428522448981
Where they to church.,Where are they going to church.,Where they go to church.,61.590245769,0.9405878782,0.0,0.7272727223140496
You will to your self.,You will have to draw your self.,You will go to your self.,50.482787986,0.8189483881,0.0,0.7692307642603551
If there is this one do.,If there is like a like this one do not look.,If there is this one do.,44.3718725922,0.7938448191,0.0,0.7499999953125
And you her parents when they in.,And you can show your parents when they come in.,And you are her parents when they are in.,53.2166279431,0.8143094182,0.0,0.6666666617283951
And chico twentyfive.,And chico got twentyfive.,And chico twenty five.,73.8507222032,0.913991034,0.0,0.4999999950000001
